Term,Year,Hgt,Wgt,Smoke,Hand,Sibs,Birth,Exercise,Greek,TV,GPA,Award,Pulse,Pierces,Gender,Sport,Tattoo,Facebook
F19,2,69inches,150 pounds,No,right,1,1,8,Planning,24,3,Nobel,91,0,M,No,No,200
F19,2,NAinches,NA pounds,No,right,0,NA,2,No,20,3.5,Academy,NA,NA,F,No,No,NA
F19,1,75inches,170 pounds,No,right,1,1,8,No,10,NA,Nobel,75,0,M,Yes,No,125
F19,2,54inches,112 pounds,No,right,1,1,3,Planning,6,3.5,Nobel,82,6,F,No,No,0
F19,3,68inches,135 pounds,No,right,10,10,5,Yes,10,3.3,Nobel,76,0,M,No,No,1000
F19,2,72inches,260 pounds,No,right,2,2,20,No,20,2.9,Olympic,70,0,M,Yes,No,500
F19,1,77inches,180 pounds,No,right,2,3,6,No,6,NA,Olympic,72,0,M,No,No,0
F19,1,67inches,190 pounds,No,right,1,1,18,No,5,NA,Nobel,66,2,F,Yes,No,300
F19,1,67inches,143 pounds,No,right,2,2,10,Planning,3,NA,Olympic,67,2,F,Yes,No,438
F19,2,73inches,165 pounds,No,right,0,1,6,No,8,3.44,Nobel,72,0,M,No,Yes,500
F19,3,71inches,175 pounds,No,right,4,1,7,No,8,3.75,Olympic,90,0,M,No,No,0
F19,2,63inches,106 pounds,No,NA,1,2,3,No,10,3.5,Academy,74,5,F,No,No,0
F19,2,60inches,110 pounds,No,right,1,2,5,No,5,3.6,Nobel,63,6,F,No,No,0
F19,2,69inches,165 pounds,No,right,3,3,15,No,20,3.7,Olympic,73,0,M,Yes,No,250
F19,2,68inches,155 pounds,No,right,3,3,8,Planning,6,3.5,Olympic,74,0,M,No,No,36
F19,2,64inches,120 pounds,No,right,2,3,1,No,3,3.28,Nobel,83,0,F,No,No,783
F19,2,64inches,150 pounds,No,right,1,1,5,Planning,5,2.75,Nobel,67,6,F,No,Yes,400
F19,2,61inches,115 pounds,No,right,3,4,10,No,6,3.8,Nobel,80,4,F,No,No,200
F19,1,66inches,132 pounds,No,right,1,1,7,No,0,NA,Olympic,94,2,F,No,No,800
F19,2,74inches,195 pounds,Yes,right,2,2,7,No,4,2.98,Nobel,66,0,M,Yes,No,0
F19,1,65inches,140 pounds,No,right,0,1,15,No,8,NA,Olympic,85,3,F,No,No,88
F19,3,75inches,190 pounds,Yes,left,2,2,15,No,14,3.1,Olympic,NA,0,M,Yes,No,NA
F19,3,74inches,170 pounds,No,left,1,2,15,No,10,2.75,Olympic,120,0,M,Yes,Yes,1000
F19,1,64inches,137 pounds,No,left,3,1,2,No,12,NA,Academy,80,7,F,Yes,No,0
F19,1,68inches,170 pounds,No,right,2,3,4,No,15,NA,Olympic,132,10,F,Yes,No,550
F19,1,66inches,124 pounds,No,right,2,1,12,No,3,NA,Olympic,66,2,F,Yes,No,390
F19,2,64inches,128 pounds,Yes,right,1,1,4,No,6,3.53,Nobel,90,2,F,No,Yes,0
F19,2,65inches,115 pounds,No,right,2,2,5,No,3,3.9,Nobel,85,2,M,No,No,300
F19,2,63inches,86 pounds,No,right,4,5,10,Planning,5,3.5,Nobel,76,6,F,No,No,0
F19,3,68inches,140 pounds,No,right,2,2,3,No,5,2.3,Olympic,80,0,M,No,No,350
F19,1,70inches,165 pounds,No,right,3,1,12,No,7,NA,Olympic,90,0,M,Yes,No,400
F19,1,67inches,160 pounds,No,right,2,1,NA,No,4,NA,Nobel,70,1,M,NA,No,NA
F19,1,66inches,155 pounds,No,right,1,2,6,No,10,NA,Olympic,70,2,F,Yes,No,300
F19,2,68inches,143 pounds,No,right,2,1,7,Planning,15,2.95,Olympic,62,4,F,Yes,No,300
F19,1,71inches,150 pounds,No,right,2,2,6,No,10,NA,Olympic,74,0,M,No,No,500
F19,2,73inches,177 pounds,Yes,left,1,2,7,No,7,3.5,Olympic,78,0,M,No,Yes,463
F19,2,71inches,190 pounds,No,right,1,2,15,No,20,2.6,Nobel,50,0,M,Yes,No,680
F19,1,71inches,146 pounds,No,right,1,2,8,No,2,3.2,Olympic,55,0,M,Yes,No,0
F19,2,67inches,185 pounds,Yes,right,1,2,2,No,6,3.5,Nobel,70,5,F,No,No,1000
F19,1,64inches,123 pounds,Yes,right,2,2,5,Planning,3,NA,Olympic,73,4,F,No,No,1009
F19,1,NAinches,NA pounds,No,right,3,2,0,No,1,NA,Nobel,NA,2,F,No,NA,1000
F19,1,64inches,150 pounds,No,right,1,2,14,No,6,NA,Nobel,72,3,F,Yes,No,600
F19,1,61inches,120 pounds,No,right,1,1,6,No,5,NA,Olympic,65,2,F,No,No,800
F19,2,69inches,210 pounds,Yes,right,2,2,5,No,6,2.84,Academy,68,0,M,Yes,No,250
F19,4,69inches,150 pounds,Yes,right,2,2,0,No,7,2.8,Nobel,72,0,M,No,No,0
F19,3,67inches,243 pounds,No,right,2,2,5,No,30,3.76,Academy,70,4,F,No,No,151
F19,1,68inches,167 pounds,No,right,1,1,3,No,6,NA,Academy,60,0,M,Yes,No,NA
F19,3,62inches,130 pounds,No,right,5,4,7,No,10,NA,Nobel,NA,3,F,Yes,No,0
F19,2,74inches,170 pounds,Yes,left,1,2,15,Planning,4,3,Nobel,78,0,M,Yes,No,0
F19,2,71inches,178 pounds,Yes,right,2,2,3,No,15,3.11,Olympic,50,0,M,No,No,0
F19,2,73inches,230 pounds,No,right,0,1,16,No,18,3.6,Olympic,78,0,M,Yes,No,400
F19,2,64inches,125 pounds,No,right,1,2,5,No,7,3.2,Academy,NA,3,F,No,No,479
F19,1,68inches,140 pounds,No,right,2,3,NA,No,3,NA,Olympic,60,0,M,No,No,NA
F19,3,69inches,172 pounds,No,right,4,3,10,No,18,3.75,Nobel,72,0,M,No,No,282
F19,4,65inches,115 pounds,Yes,right,1,2,5,No,15,3.2,Nobel,70,2,F,No,No,200
F19,1,74inches,170 pounds,No,right,1,1,18,No,15,NA,Olympic,52,0,M,Yes,Yes,1000
F19,1,70inches,145 pounds,No,right,2,1,5,No,4,NA,Nobel,68,4,F,Yes,No,252
F19,1,71inches,165 pounds,No,right,2,3,14,No,10,NA,Olympic,70,0,M,Yes,No,339
F19,2,63inches,145 pounds,No,right,4,2,6,No,30,3.22,Nobel,NA,2,F,No,No,NA
F19,2,70inches,170 pounds,No,right,0,1,12,No,12,3.2,Olympic,NA,0,M,Yes,No,500
F19,2,66inches,125 pounds,No,right,1,2,16,Planning,4,3,Olympic,NA,2,F,Yes,No,600
F19,2,61inches,125 pounds,No,right,6,1,2,No,NA,3,Nobel,60,2,F,Yes,No,200
F19,1,66inches,134 pounds,Yes,right,4,3,1,No,0,NA,Nobel,70,2,F,No,No,1696
F19,1,66inches,140 pounds,No,right,2,2,7,Planning,13,NA,Olympic,64,0,M,Yes,No,695
F19,1,69inches,157 pounds,No,right,1,2,8,No,4,NA,Olympic,56,2,F,Yes,Yes,1400
F19,1,65inches,148 pounds,No,right,3,2,4,No,4,NA,Nobel,66,4,F,No,No,600
F19,1,70inches,165 pounds,Yes,right,2,2,4,Planning,2,NA,Olympic,64,0,M,Yes,No,700
F19,1,76inches,188 pounds,No,right,2,3,10,No,1,NA,Olympic,63,0,M,No,No,0
F19,1,73inches,187 pounds,No,right,3,4,15,No,5,NA,Olympic,68,0,M,Yes,Yes,0
S20,1,64inches,140 pounds,No,right,3,2,3,No,20,NA,Academy,114,2,F,No,No,2000
S20,3,71inches,160 pounds,No,right,2,1,3,No,2,2.5,Nobel,70,0,M,No,No,1060
S20,1,73inches,180 pounds,No,right,1,2,28,No,10,3,Academy,74,0,M,Yes,No,437
S20,3,69inches,175 pounds,Yes,right,1,1,5,No,8,3.5,Olympic,60,0,M,No,No,1100
S20,1,67inches,145 pounds,No,left,0,1,8,Planning,4,3.3,Olympic,82,4,F,Yes,No,245
S20,1,63inches,134 pounds,No,right,2,2,1.5,No,1,3.5,Nobel,112,4,F,No,No,10
S20,1,74inches,190 pounds,No,right,1,1,12,No,18,3.33,Nobel,60,0,M,Yes,No,281
S20,1,68inches,190 pounds,No,right,2,3,3,No,12,3.4,Academy,67,2,F,No,No,300
S20,1,71inches,200 pounds,No,right,1,2,10,No,6,3,Olympic,90,0,M,No,No,200
S20,1,68inches,127 pounds,No,right,0,1,14,No,5,3,Nobel,62,2,F,Yes,No,200
S20,1,72inches,150 pounds,No,right,1,1,15,No,10,3.4,Olympic,66,0,M,Yes,No,20
S20,2,73inches,170 pounds,Yes,right,1,2,1,Yes,10,3,Nobel,68,0,M,No,No,10
S20,1,62inches,122 pounds,No,right,0,1,3,Yes,3,3.96,Nobel,70,1,F,No,No,100
S20,1,62inches,140 pounds,Yes,right,0,1,4,Planning,10,3.3,Olympic,64,6,F,No,No,800
S20,1,70inches,134 pounds,No,right,2,2,3,Planning,5,3.3,Academy,86,4,F,NA,No,235
S20,1,76inches,186 pounds,No,right,2,2,5,No,2,3.2,Nobel,95,0,M,No,No,0
S20,1,NAinches,165 pounds,No,right,2,1,10,No,3,2.7,Olympic,NA,0,M,Yes,No,500
S20,2,72inches,180 pounds,No,right,2,1,10,No,4,3.5,Olympic,64,0,M,Yes,No,0
S20,1,70inches,170 pounds,No,right,0,1,5,No,20,3.63,Nobel,48,0,M,No,No,0
S20,1,64inches,155 pounds,No,both,0,1,6,No,15,2.75,Olympic,60,7,F,No,No,150
S20,1,74inches,150 pounds,No,right,1,1,12,No,8,3.44,Academy,62,0,M,Yes,No,600
S20,2,64inches,125 pounds,No,right,1,1,4,Yes,5,3.6,Olympic,76,6,F,No,Yes,300
S20,1,66inches,165 pounds,No,right,3,2,12,No,5,2.5,Academy,56,2,F,Yes,No,0
S20,1,55inches,115 pounds,Yes,both,3,4,1,No,4,3.9,Nobel,49,3,F,No,No,300
S20,1,68inches,123 pounds,Yes,right,1,2,5,No,0,3.8,Nobel,55,0,M,No,No,1500
S20,1,NAinches,110 pounds,Yes,right,2,1,5,No,7,3.7,Nobel,49,6,F,No,No,200
S20,1,70inches,140 pounds,No,right,2,3,0,No,30,1.2,Nobel,79,0,M,No,No,499
S20,1,71inches,170 pounds,No,right,1,2,13,No,3,4,Olympic,66,0,M,Yes,No,0
S20,1,72inches,235 pounds,Yes,right,2,3,5,Planning,10,3.2,Olympic,57,0,M,No,No,25
S20,3,61inches,131 pounds,No,right,1,1,4,No,4,2.2,Academy,62,0,M,No,No,40
S20,1,62inches,125 pounds,No,right,5,6,1,No,30,3.9,Academy,90,2,F,No,Yes,5
S20,1,70inches,168 pounds,No,right,0,1,15,No,3,3.65,Olympic,55,0,M,Yes,No,10
S20,1,67inches,140 pounds,No,right,1,1,5,No,5,3.7,Nobel,73,2,F,No,No,50
S20,1,72inches,190 pounds,No,right,1,1,10,No,7,3.4,Nobel,52,0,M,No,No,7
S20,1,70inches,150 pounds,No,right,1,2,15,No,25,3.8,Olympic,61,0,M,Yes,No,140
S20,1,67inches,130 pounds,No,right,1,2,8,No,10,3.83,Nobel,72,2,F,No,No,150
S20,1,70inches,168 pounds,No,right,1,1,5,No,4,2.25,Olympic,65,0,M,Yes,No,150
S20,1,72inches,185 pounds,Yes,right,2,2,7,No,2,3.2,Olympic,56,0,M,Yes,Yes,300
S20,1,66inches,157 pounds,Yes,right,1,2,1,Planning,8,3.72,Nobel,68,3,F,No,Yes,50
S20,1,73inches,200 pounds,No,left,3,3,7,No,10,3.1,Olympic,61,0,M,No,No,25
S20,1,69inches,NA pounds,No,right,2,2,NA,No,6,3,Academy,NA,2,F,No,No,50
S20,1,72inches,156 pounds,Yes,right,1,2,12,No,6,3.3,Academy,69,0,M,Yes,No,457
S20,2,72inches,170 pounds,No,right,1,1,3,No,5,2.8,Olympic,55,0,M,No,No,200
S20,2,74inches,184 pounds,No,both,4,2,12,No,12,3.3,Nobel,70,0,M,Yes,No,30
S20,1,64inches,180 pounds,No,right,2,1,8,Planning,20,3.6,Academy,80,1,F,Yes,No,200
S20,1,65inches,94 pounds,No,right,0,1,2,No,2,3.6,Nobel,75,5,F,No,No,150
S20,2,75inches,230 pounds,No,right,1,2,3,Yes,20,3.1,Nobel,90,1,M,No,No,5
S20,1,70inches,183 pounds,No,right,2,3,15,No,6,3.19,Olympic,110,0,M,Yes,No,300
S20,1,74inches,200 pounds,Yes,right,2,3,5,Planning,4,3.4,Olympic,72,0,M,No,No,0
S20,1,70inches,170 pounds,Yes,right,1,2,8,No,6,3.3,Olympic,55,0,M,Yes,No,0
S20,1,63inches,120 pounds,No,right,3,1,14,No,3,3,Nobel,93,0,F,Yes,No,0
S20,3,55inches,125 pounds,No,right,2,2,4,No,0,2.4,Nobel,69,2,F,No,No,5
S20,1,72inches,265 pounds,Yes,right,4,4,12,Planning,5,3.4,Olympic,80,0,M,Yes,No,400
S20,3,72inches,200 pounds,No,right,1,2,20,No,10,3,Olympic,50,0,M,Yes,No,75
S20,1,61inches,150 pounds,No,right,1,1,10,No,6,3,Olympic,54,4,F,Yes,No,800
S20,1,61inches,130 pounds,No,right,0,1,33,No,10,3,Nobel,NA,2,F,No,No,600
S20,1,64inches,120 pounds,No,right,0,1,0,Planning,20,3.5,Nobel,127,0,M,No,No,387
S20,1,60inches,106 pounds,No,right,1,2,4,Planning,4,3.28,Academy,80,2,F,No,No,300
S20,1,73inches,160 pounds,Yes,right,1,2,3,Planning,7,3.5,Olympic,90,0,M,Yes,Yes,0
S20,1,54inches,145 pounds,Yes,right,3,4,6,Planning,20,3.7,Academy,NA,6,F,No,No,200
S20,2,73inches,195 pounds,No,both,2,3,4,No,5,3.8,Academy,42,0,M,No,No,500
S20,1,72inches,164 pounds,No,right,2,1,10,No,20,3,Academy,67,0,M,No,No,400
S20,2,66inches,200 pounds,No,left,2,2,2.5,Yes,10,3.4,Nobel,67,7,F,No,Yes,500
S20,1,62inches,100 pounds,No,right,1,1,4,No,6,3,Nobel,75,2,F,No,No,70
S20,1,64inches,152 pounds,No,left,1,2,2,No,7,3.8,Nobel,84,1,F,No,No,419
S20,2,69inches,150 pounds,No,right,0,1,5,No,6,3,Olympic,67,0,M,Yes,No,NA
S20,1,74inches,187 pounds,Yes,right,2,3,5,Planning,20,2.4,Academy,100,0,M,No,No,100
S20,1,65inches,180 pounds,No,left,2,1,4,No,10,3,Nobel,54,2,F,No,No,0
S20,1,69inches,137 pounds,Yes,right,1,1,1,No,3,3.58,Nobel,60,2,M,No,No,1200
S20,1,70inches,165 pounds,No,left,1,1,1,No,10,3.08,Nobel,81,0,M,No,No,0
S20,1,63inches,118 pounds,No,right,1,2,3,Planning,3,2,Olympic,70,7,F,Yes,Yes,0
S20,1,66inches,125 pounds,Yes,right,2,2,6,No,3,3.33,Nobel,55,0,F,Yes,NA,300
S20,2,63inches,145 pounds,No,left,3,2,7,Planning,14,3,Olympic,62,2,F,No,No,600
S20,1,64inches,130 pounds,No,right,1,1,6,No,3,3.3,Nobel,75,11,F,Yes,No,400
S20,1,68inches,150 pounds,No,right,1,2,3,No,20,3.36,Nobel,73,0,F,No,No,50
S20,1,75inches,133 pounds,No,right,2,1,2,No,1,3.5,Nobel,70,4,F,No,No,150
S20,1,71inches,190 pounds,Yes,right,2,1,5,Planning,25,2.99,Academy,NA,0,M,No,No,1200
S20,2,60inches,110 pounds,No,right,1,1,10,No,20,3.4,Olympic,82,2,F,Yes,No,500
S20,1,67inches,138 pounds,No,left,4,5,8,No,12,2.8,Olympic,NA,2,M,No,No,0
S20,1,53inches,130 pounds,No,right,1,1,3,No,3,3.9,Nobel,NA,5,F,No,No,300
S20,1,64inches,175 pounds,No,right,2,3,3,Planning,84,3.25,Nobel,84,2,F,No,No,105
S20,2,74inches,205 pounds,No,right,1,2,4,No,15,3.82,Nobel,80,0,M,Yes,No,600
S20,1,66inches,160 pounds,No,right,2,2,16,No,1,3,Olympic,60,8,F,Yes,No,0
S20,1,66inches,NA pounds,No,right,2,2,NA,No,NA,3.69,Nobel,NA,2,F,No,No,NA
S20,1,66inches,145 pounds,No,right,2,2,5,No,6,3.3,Academy,NA,2,F,Yes,Yes,0
S20,1,68inches,145 pounds,Yes,right,2,1,5,No,38,3.02,Nobel,60,0,M,No,No,0
S20,2,64inches,130 pounds,No,right,2,3,0,No,25,3.5,Nobel,87,2,F,No,Yes,200
S20,2,73inches,170 pounds,Yes,left,2,2,6,Yes,10,3.29,Nobel,65,0,M,No,No,0
S20,1,68inches,150 pounds,No,left,1,1,2,Planning,10,3.5,Academy,88,2,F,No,No,0
S20,3,70inches,190 pounds,No,right,9,6,5,No,7,1.2,Nobel,NA,2,F,No,No,100
S20,1,69inches,150 pounds,No,left,1,2,5,No,5,3.55,Olympic,90,0,M,No,No,10
S20,4,66inches,154 pounds,No,right,4,2,8,No,14,3.1,Academy,72,2,F,No,No,312
S20,1,60inches,205 pounds,No,right,3,4,1,No,15,2.7,Nobel,75,3,F,No,No,2000
S20,1,72inches,165 pounds,Yes,right,2,1,5,Planning,10,2.78,Olympic,85,0,M,No,No,0
S20,1,72inches,172 pounds,Yes,right,4,4,10,No,5,3.2,Nobel,67,0,M,Yes,No,0
S20,1,68inches,164 pounds,No,right,1,2,14,No,14,3.05,Olympic,69,2,F,Yes,No,20
S20,2,71inches,194 pounds,No,right,4,5,6,Planning,10,2.75,Olympic,100,0,M,No,No,90
S20,1,70inches,143 pounds,No,right,2,1,10,No,15,3.16,Olympic,NA,0,M,No,No,150
S20,1,69inches,160 pounds,Yes,right,2,1,24,Planning,5,3.3,Nobel,NA,0,M,No,No,0
S20,2,75inches,220 pounds,Yes,right,2,3,10,No,6,2.6,Academy,55,0,M,Yes,No,0
S20,1,74inches,193 pounds,No,right,0,1,10,Planning,7,2.5,Olympic,80,0,M,No,No,0
S20,2,71inches,145 pounds,No,right,1,1,13,No,3,3.2,Olympic,79,6,F,Yes,No,100
S20,1,67inches,135 pounds,No,right,4,5,21,No,3,3.1,Academy,52,4,F,Yes,Yes,0
S20,2,67inches,160 pounds,Yes,right,1,2,6,No,8,3.5,Nobel,76,5,F,No,No,1014
S20,2,72inches,175 pounds,Yes,right,1,1,7,No,2,3,Olympic,58,0,M,Yes,No,432
S20,2,72inches,190 pounds,No,right,2,1,30,Planning,3,2.7,Olympic,74,0,NA,Yes,No,NA
S20,2,64inches,120 pounds,No,right,1,2,5,No,7,3.66,Nobel,70,4,F,No,No,500
S20,3,71inches,285 pounds,No,both,1,1,9,No,1,3,Nobel,66,0,M,Yes,Yes,100
S20,2,73inches,180 pounds,No,right,1,1,6,No,15,3.35,Nobel,60,0,M,No,No,270
S20,2,70inches,140 pounds,No,left,0,1,20,No,50,3.8,Nobel,80,0,M,No,No,160
S20,3,68inches,178 pounds,Yes,right,4,3,8,No,8,3.2,Nobel,74,2,F,No,No,0
S20,4,70inches,163 pounds,No,right,1,1,6,No,5,3.5,Nobel,66,0,M,No,No,400
S20,2,67inches,185 pounds,No,right,2,2,12,No,7,2.9,Olympic,64,9,F,Yes,Yes,638
S20,2,75inches,200 pounds,No,right,1,1,10,No,5,3.23,Olympic,84,0,M,Yes,No,500
S20,2,64inches,147 pounds,No,right,1,2,20,No,1,3.4,Nobel,80,2,F,Yes,No,2219
S20,3,72inches,192 pounds,Yes,right,3,2,8,No,10,3,Olympic,72,0,M,No,No,1200
S20,1,64inches,133 pounds,Yes,right,2,2,4,No,4,3.8,Nobel,75,7,F,No,No,560
S20,3,70inches,209 pounds,Yes,right,4,1,6,No,15,2.89,Academy,70,0,M,No,No,1350
S20,2,64inches,135 pounds,No,left,3,1,14,Yes,3,3,Olympic,80,9,F,Yes,Yes,1500
S20,2,65inches,128 pounds,No,left,2,3,3,No,6,3.56,Nobel,80,2,F,No,No,241
S20,2,74inches,166 pounds,No,right,2,2,3,No,10,3.1,Nobel,57,0,M,No,No,300
S20,2,64inches,135 pounds,Yes,left,4,1,5,Yes,2,3.17,Olympic,80,2,F,No,No,0
S20,3,60inches,100 pounds,No,right,1,2,2,No,14,3.7,Academy,60,2,M,No,No,0
S20,2,71inches,125 pounds,No,right,1,2,3,No,8,3.28,Nobel,84,2,F,No,No,670
S20,3,69inches,178 pounds,Yes,right,2,3,7,No,68,3.1,NA,NA,NA,F,No,NA,NA
S20,4,63inches,110 pounds,Yes,right,1,1,0,No,10,3.29,Nobel,80,5,F,No,Yes,500
S20,1,67inches,152 pounds,No,right,2,3,10,No,12,3.63,Nobel,68,0,M,No,No,205
S20,4,74inches,155 pounds,No,right,4,5,12,No,7,3.12,Olympic,55,0,M,Yes,NA,1000
S20,4,65inches,145 pounds,Yes,right,2,1,4,Yes,6,3.4,Nobel,68,4,F,No,No,2500
S20,2,71inches,160 pounds,Yes,left,1,2,3,Yes,2,3.49,Olympic,64,0,M,No,No,150
S20,1,61inches,115 pounds,No,right,3,2,2,No,8,2.7,Olympic,60,2,F,No,No,100
S20,NA,64inches,185 pounds,No,left,1,2,8,No,10,2.7,Olympic,78,0,M,No,Yes,400
S20,1,69inches,145 pounds,No,right,0,1,18,No,5,3.4,Olympic,79,2,F,Yes,No,160
S20,1,66inches,112 pounds,No,right,1,1,5,No,4,3.4,Olympic,60,3,F,No,No,200
S20,3,NAinches,NA pounds,Yes,right,0,1,5,No,10,3.6,Academy,70,1,M,No,No,0
S20,1,73inches,175 pounds,No,right,1,1,14,No,6,3.1,Olympic,84,2,F,Yes,No,0
S20,2,NAinches,185 pounds,No,right,1,1,12,No,8,3,Academy,72,0,M,Yes,No,0
S20,1,66inches,120 pounds,No,right,1,2,8,Planning,1,3.8,Nobel,75,8,F,No,No,1000
S20,1,75inches,160 pounds,No,right,2,1,15,No,10,2.75,Olympic,63,0,M,Yes,No,0
S20,2,61inches,134 pounds,No,right,3,3,1,Yes,12,3,Nobel,56,9,F,No,Yes,600
S20,1,70inches,140 pounds,No,both,2,1,3,No,6,3.55,NA,64,0,M,No,No,0
S20,2,72inches,205 pounds,Yes,right,1,2,20,No,10,3.3,Nobel,92,0,M,Yes,No,1000
S20,1,58inches,143 pounds,No,right,4,3,21,No,5,3.3,Academy,62,0,M,Yes,No,400
S20,2,78inches,183 pounds,Yes,right,3,1,20,No,10,2.75,Olympic,78,0,M,Yes,No,600
S20,1,60inches,103 pounds,No,both,2,3,4,No,10,3.4,Olympic,96,4,F,No,No,0
S20,1,66inches,145 pounds,No,right,2,3,14,No,9,2.6,Olympic,80,2,F,Yes,No,200
S20,1,70inches,167 pounds,Yes,right,1,1,10,No,3,3.5,Academy,60,0,M,Yes,No,0
S20,2,66inches,125 pounds,No,left,3,4,NA,Planning,NA,NA,Nobel,64,3,F,No,Yes,NA
S20,1,68inches,157 pounds,No,right,1,1,8,No,5,3.4,Olympic,80,0,M,No,No,655
S20,1,63inches,135 pounds,No,right,1,2,5,No,10,NA,Academy,74,2,F,No,No,3000
S20,1,70inches,165 pounds,No,right,2,3,22,No,8,NA,Academy,92,0,M,Yes,No,216
S20,2,60inches,115 pounds,Yes,left,7,6,16,No,10,3.25,Academy,54,4,F,Yes,No,0
S20,2,67inches,160 pounds,Yes,left,3,1,9,Yes,7,3.73,Olympic,64,0,M,No,No,0
S20,1,73inches,250 pounds,No,right,0,1,6,No,20,2.8,Nobel,62,0,M,Yes,No,0
S20,1,71inches,154 pounds,No,right,1,2,7,No,2,3.02,Nobel,65,0,M,No,No,755
S20,1,67inches,170 pounds,Yes,right,7,5,10,No,24,2.2,Nobel,71,0,M,No,No,0
S20,1,69inches,153 pounds,No,right,2,2,3,No,5,NA,Nobel,91,8,F,No,No,0
S20,1,69inches,140 pounds,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,1,69inches,140 pounds,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,1,69inches,140 pounds,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,1,69inches,140 pounds,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,1,73inches,150 pounds,No,right,8,5,4,No,20,3.5,NA,72,2,M,No,No,0
S20,1,67inches,NA pounds,No,right,1,1,4,No,8,3.5,Nobel,NA,4,F,No,No,50
S20,2,65inches,125 pounds,No,right,1,1,4,No,7,3.2,Olympic,65,6,F,No,No,300
S20,4,68inches,155 pounds,No,right,2,1,3,Yes,6,3.4,Academy,81,2,NA,No,No,300
S20,1,67inches,160 pounds,No,right,4,4,10,No,5,3.3,Olympic,NA,2,F,Yes,No,30
S20,1,65inches,NA pounds,No,right,2,2,4,Planning,5,3.7,Nobel,86,2,F,No,No,NA
S20,1,75inches,180 pounds,No,right,3,1,5,No,0,NA,Olympic,72,2,M,Yes,No,0
S20,2,65inches,125 pounds,No,right,1,1,0,No,20,3.2,Nobel,81,3,F,No,No,500
S20,1,70inches,176 pounds,No,right,3,4,18,Planning,4,3.3,Olympic,70,2,F,Yes,No,187
S20,2,71inches,150 pounds,No,right,3,4,5,No,28,3.25,Academy,73,0,M,No,No,300
S20,1,73inches,175 pounds,No,right,1,2,10,No,10,3.1,Olympic,60,0,M,Yes,Yes,0
S20,1,67inches,165 pounds,Yes,right,3,1,15,Planning,7,3,Olympic,53,0,M,Yes,No,900
S20,2,68inches,162 pounds,No,right,1,1,5,No,20,3.4,Nobel,77,0,M,No,No,2000
S20,2,60inches,110 pounds,No,right,1,1,12,No,20,3.4,Olympic,79,2,F,Yes,No,500
S20,3,67inches,120 pounds,No,right,12,2,10,No,15,3.3,Academy,80,7,F,Yes,Yes,NA
S20,1,72inches,165 pounds,No,right,4,2,5,No,7,3.8,Olympic,68,0,M,Yes,No,0
S20,1,65inches,124 pounds,Yes,right,1,1,3,Planning,30,NA,Academy,84,5,F,No,Yes,30
S20,2,72inches,190 pounds,No,right,1,2,12,No,4,2.1,Olympic,64,0,M,No,No,0
S20,1,65inches,125 pounds,No,right,2,2,7,No,NA,2.96,Olympic,86,4,F,Yes,No,NA
S20,1,67inches,141 pounds,Yes,left,3,3,8,Planning,12,3.7,Nobel,74,7,F,Yes,Yes,30
S20,1,72inches,185 pounds,No,right,2,2,15,Planning,20,3.11,Olympic,71,0,M,Yes,No,0
S20,2,74inches,185 pounds,Yes,right,1,2,5,No,6,NA,Nobel,62,0,M,No,No,NA
S20,2,64inches,115 pounds,No,right,2,3,0,No,20,2.6,Nobel,86,6,F,No,Yes,0
S20,1,68inches,163 pounds,No,right,4,2,15,No,5,3.4,Olympic,62,0,M,Yes,No,900
S20,1,64inches,180 pounds,No,right,8,1,1,No,4,3.72,NA,81,2,F,No,No,NA
S20,1,67inches,132 pounds,Yes,right,1,2,6,No,10,2.85,Nobel,132,5,M,No,No,0
S20,2,61inches,110 pounds,No,left,2,2,3,Yes,3,3.17,Olympic,69,2,F,Yes,Yes,50
S20,1,74inches,200 pounds,No,right,1,1,7,No,15,3,Nobel,57,0,M,Yes,No,500
S20,1,71inches,178 pounds,No,right,1,1,15,No,3,3.14,Olympic,47,0,M,Yes,No,250
S20,1,73inches,165 pounds,No,right,2,2,18,No,5,3,Olympic,58,0,M,Yes,No,0
S20,2,70inches,165 pounds,No,right,2,3,6,Yes,3,3.1,Olympic,66,0,M,No,No,100
S20,1,71inches,185 pounds,No,right,5,6,8,No,15,3,Olympic,52,0,M,Yes,No,600
S20,3,72inches,280 pounds,No,right,1,1,10,No,5,2.9,Olympic,79,0,M,Yes,No,0
S20,1,67inches,112 pounds,No,right,0,1,5,No,10,3.2,Academy,79,0,F,No,Yes,114
S20,3,61inches,130 pounds,No,right,6,4,2.3,No,15,2.8,Nobel,65,3,F,Yes,No,0
F20,2,70inches,160 pounds,No,right,4,1,8,No,NA,3.6,Olympic,60,0,M,No,No,NA
F20,1,69inches,145 pounds,No,right,1,1,25,No,15,NA,Olympic,48,0,F,Yes,No,0
F20,1,67inches,170 pounds,Yes,right,1,2,10,Planning,20,NA,Olympic,66,8,F,No,Yes,130
F20,3,63inches,106 pounds,No,right,3,3,2,No,10,3.2,Nobel,72,2,F,No,No,895
